jzrq,plrq,nbysk,gdzcql,yffbzk,jsbfj,ysbf,ysfbzk,ysfbhtzbj,ysgl,ysckts,ysbtk,ysbzj,dfy,dclldzcsy,ynndqdfldzc,cqysk,qtcqtz,gdzcyz,gdzcjz,gdzcjzzbj,scxswzc,gyxswzc,yqzc,kfzc,gqfzltq,qtfldzc,yfsxfyj,qtjyk,yfbzj,nbyfk,ytfy,bxhtzbj,dlmmzqk,dlcxzqk,gjpjjs,gnpjjs,dysr,yfdqzq,cqdysr,wqddtzss,nfpxjgl,yjfz,xsckjtycf,yjldfz,j_kcg,hbzj,cczj,jyxjrzc,ysjrzc,yspj,yszk,yfkx,yslx,qtysk,mrfsjrzck,gyjzjzbdqjsrdq,ch,qtldzc,ldzchj,ffdkjjd,kkgsjrzc,cyzdqtz,cqgqtz,tzxfd,ljzj,gdzc,zjgc,gcwz,cqfz,wxzc,sy,cqdtfy,dysdszc,fldzchj,zczj,dqjk,xzyhyhk,crzj,jyxjrfz,ysjrfz,yfpj,yfzk,ysk,mchgjrzck,yfgzxc,yjsf,yflx,yfgl,qtfzk,ynndqdfldfz,qtldfz,ldfzhj,cqjk,yfzq,cqyfk,zxyfk,dysdsfz,qtfldfz,fldfzhj,fzhj,sszb,zbgj,zxzb,ylgj,ybfxzb,wfplr,wbbzbzhc,gsmgdqsyhj,ssgdqy,syzqyhj,fzhgdqyzj,dm
20230331,20230425,-,-,-,-,-,-,-,-,-,-,-,3440025.57,-,-,-,-,-,-,-,-,-,-,-,-,183078181.59,-,-,-,-,-,-,-,-,-,-,30815631.0,-,-,-,-,-,-,-,-,5843370564.11,-,214000000.0,-,576952184.83,846264379.96,99268826.43,-,-,-,-,1732548093.33,46425349.44,9662932156.0,-,-,-,-,35520419.14,-,2941469422.73,1045931977.55,-,504083656.22,464213986.74,-,3440025.57,25181457.62,4718832118.16,14381764274.16,255000000.0,-,-,-,-,879269244.58,2035146738.08,404523152.83,-,167431188.91,38190562.0,-,-,-,12650323.76,52602126.04,4075040289.32,80000000.0,-,-,-,100659102.5,-,584083656.22,4659123945.54,1392558982.0,3783191882.82,62362679.73,84424092.92,-,4397738359.6,-,9722640328.62,-,9722640328.62,14381764274.16,000519.SZ
20230331,20230429,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,15678541.58,-,0.0,0.0,-,-,-,-,0.0,-,0.0,0.0,-,10519382.82,0.0,-,-,-,-,-,0.0,0.0,-,-,38792954.85,-,-,-,-,0.0,-,-,19504392.25,1076454694.13,0.0,0.0,0.0,0.0,179146435.91,68931201.17,0.0,50903989.75,0.0,-,406580949.85,37616285.25,1831722450.5,0.0,-,-,6917238.08,24444064.11,-,725801328.14,76558950.87,-,675408107.2,55648962.1,0.0,15678541.58,118312778.67,1050570131.19,2882292581.69,162250464.34,0.0,0.0,0.0,1847550.0,1075498.98,120550318.34,32439741.21,0.0,11044735.32,8940105.46,0.0,0.0,94568308.56,48735130.46,5575030.46,487026883.13,153825641.01,0.0,-,-,613605010.08,0.0,829233748.21,1316260631.34,1835468461.0,3105848427.17,0.0,60236974.24,0.0,-3409579130.1,-,1563280029.61,2751920.74,1566031950.35,2882292581.69,000523.SZ
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,182252745.83,-,-,-,-,-,-,-,-,-,-,2789958.78,-,208933961.25,-,-,-,-,-,-,-,-,-,-,1310778.91,-,-,-,-,596807.95,-,-,-,1097597620.1,-,473142.56,-,-,112109160.55,63030209.52,1540985.92,-,-,-,15638648.29,21832904.13,1364040710.03,-,-,-,4391048.28,5334742.85,-,479012074.61,2971689.98,-,139852916.45,493397189.56,60417057.2,182252745.83,131742001.89,1683237052.47,3047277762.5,24870300.37,-,-,-,-,-,275447447.23,247015245.75,-,76161048.56,14035692.98,-,-,-,14149349.85,12984858.28,846804082.35,-,-,-,-,27398057.98,-,139852916.45,986656998.8,670208597.0,1215627517.06,-,214427192.39,-,-99222799.68,-,2045549773.9,15070989.8,2060620763.7,3047277762.5,000524.SZ
20230331,20230429,-,-,-,-,-,-,-,2443333.26,-,-,-,57166534.85,-,-,20000000.0,-,-,-,-,-,-,-,-,-,233076007.0,-,-,-,-,-,-,-,-,-,-,62387943.5,-,-,-,-,1427224318.91,-,-,-,384614762.42,-,134814000.89,-,-,853874450.62,249938196.67,-,-,-,-,1160091902.38,160542215.21,4986155727.65,-,-,-,205461237.35,-,-,2721995431.41,385763485.21,-,1702021344.71,399213379.71,612518931.74,57166534.85,396971130.08,5068564137.81,10054719865.46,3216382427.4,-,-,-,-,-,968456699.3,237484677.45,-,1194082.57,68625960.43,590242431.29,1770211.71,380870529.35,940423445.34,246629856.26,6652080321.1,279259553.9,-,-,-,43946271.15,-,1981280898.61,8633361219.71,580772873.0,2154760082.21,28260720.32,240601760.82,-,-1765086451.15,-,1287580388.51,133778257.24,1421358645.75,10054719865.46,000525.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,226087741.06,-,1539756.27,14314455.1,-,-,-,-,-,-,-,-,-,9357803.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,338849.6,-,-,-,1102984351.4,-,-,-,-,26739108.81,8371929.5,-,-,-,-,749309.26,13068085.44,1203875093.27,-,-,-,85420091.5,68557967.0,-,166873515.37,53225490.75,-,279886355.57,28268701.0,1122179406.47,226087741.06,7004057.82,2169259266.11,3373134359.38,1075668966.48,-,-,-,-,-,51658.71,809986513.55,-,215834380.09,70699089.67,-,-,-,114100085.75,56097392.44,2666424202.38,-,-,-,-,5189383.11,0.0,279886355.57,2946310557.95,117762709.0,859033567.21,-,4590910.24,-,-538556668.92,-,439736972.48,-12913171.05,426823801.43,3373134359.38,000526.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,10402942.62,-,-,-,-,-,-,-,21603640.5,-,-,-,-,2131253.58,-,-,-,-,-,-,-,-,-,-,428746558.89,-,-,-,-,-,-,-,-,2780232790.41,-,-,-,-,14044043.89,147959998.85,-,-,-,-,428135726.99,20816562.57,3430112888.15,-,-,-,75368971.28,454050712.0,-,299805506.4,348028627.42,-,756346402.63,162912668.75,-,10402942.62,10514576.36,2540901065.95,5971013954.1,1369855961.0,-,-,-,-,36633655.32,80707172.08,106688509.62,-,20035809.2,6993642.22,-,-,-,19583241.45,9491403.19,1726803730.21,421168359.36,-,-,-,277921428.3,-,1177514761.99,2904318492.2,583790330.0,418245612.26,-,584082917.2,-,1418022281.05,-,3033245890.93,33449570.97,3066695461.9,5971013954.1,000529.SZ
20230331,20230429,-,-,-,-,-,-,-,11377534.25,-,-,-,69488747.63,-,-,-,-,-,-,-,-,-,-,654716.98,-,364404257.23,-,-,-,-,-,-,-,-,-,-,107134891.7,-,-,-,-,-,-,-,-,1839515245.32,-,-,-,2703477.9,560074328.68,109883284.6,-,-,-,-,150914007.96,367444139.42,3121506672.55,-,-,-,5329725960.57,1222485.0,-,4080482407.9,1435083517.97,-,460630058.03,422104658.67,10565751.96,69488747.63,585196905.63,13134715204.97,16256221877.52,1346947928.29,-,-,-,-,-,658510304.11,39826629.75,-,48927047.74,61164492.33,-,96794.93,-,253058116.0,56561409.5,2501858901.04,6042002427.76,1600000000.0,-,-,24262932.99,-,8102632485.79,10604491386.83,822099384.0,1020617127.59,-,535128066.91,-,2607621357.51,-,5045257087.2,606473403.49,5651730490.69,16256221877.52,000531.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,491630.34,-,-,-,-,-,-,-,-,-,-,-,-,67969106.31,-,-,-,-,-,-,-,-,-,-,4211340.14,-,-,-,-,150842295.2,-,-,-,171128628.64,-,-,-,118355234.76,1086775415.57,78906104.15,-,-,-,-,313324324.36,20461138.89,1897499489.88,-,-,-,-,13421205.23,-,171524190.74,11726281.85,-,189958700.52,232197138.74,10677577.24,491630.34,85405973.12,594127496.13,2491626986.01,319930480.16,-,-,-,-,-,426204679.11,76521396.49,-,46995123.91,21123089.07,-,1244743.68,-,673536.56,44227451.22,1411916237.8,20538250.0,-,-,-,386170.35,24626278.54,210496950.52,1622413188.32,690816000.0,40814421.67,-,96679888.49,-,-104986194.24,-,723223835.92,145989961.77,869213797.69,2491626986.01,000533.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,20916086.86,-,-,1062579.58,-,-,-,-,-,-,-,98815897.52,-,196850032.8,-,-,-,-,-,-,-,-,-,-,137574687.45,-,-,-,-,-,-,-,57947775.0,221149236.7,-,-,-,11617660.47,290355935.84,12703053.59,-,-,-,-,138163997.25,33518184.79,762498343.13,-,-,-,9860690.62,89670603.9,-,701513486.83,305801834.39,-,171850370.32,244086150.47,-,20916086.86,15232682.85,1792061731.78,2554560074.91,163169209.16,-,-,-,-,-,253145893.7,2373985.26,-,25803251.37,30628676.72,-,515771.0,-,4106456.62,11951696.58,601945196.31,446058788.44,-,-,-,14437346.17,-,617909158.76,1219854355.07,502483396.0,134749471.19,-,-,-,708775713.61,-,1288060805.8,46644914.04,1334705719.84,2554560074.91,000534.SZ
20230331,20230428,-,-,-,-,-,-,-,90494012.69,-,-,-,2488069.23,-,-,-,-,-,-,-,-,-,-,-,-,1687350408.85,-,-,-,-,-,-,-,-,-,-,791666.67,-,-,-,-,-,-,-,-,4688452493.73,-,-,-,-,5043966707.52,416231409.36,-,-,-,-,2440513.49,416119192.45,10789449758.14,-,-,-,538581214.09,-,-,20033481143.81,3320815721.67,-,1713907870.54,267824476.4,-,2488069.23,42036154.81,26862474973.52,37651924731.66,-,-,-,-,-,1500000.0,1297452258.04,2300671.15,-,5676842.18,66645075.21,-,59679654.27,-,1019307800.52,-,2538043277.34,14445684699.41,998335379.44,-,-,631041.27,-,17157927949.39,19695971226.73,1862520720.0,4476616506.36,10981832.86,931260360.0,-,9392419355.69,-,16653065989.54,1302887515.39,17955953504.93,37651924731.66,000537.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,101499700.72,-,200194444.44,-,-,-,-,-,1117349.82,-,-,6024448.12,-,943403352.51,-,-,-,-,-,-,-,-,-,-,182679295.11,-,-,-,-,-,-,-,707428892.15,13634745281.13,-,2125891968.65,-,1035318072.47,9825131914.36,621957903.18,-,-,-,-,6943158088.59,1242974643.92,36816455567.36,-,-,-,11577434766.93,55324727.84,-,2687306715.33,282726732.77,-,1200022848.74,588646647.78,129882094.89,101499700.72,718350100.38,17916341207.1,54732796774.46,1858585879.21,-,-,-,-,1797416107.83,5021360739.64,1912780347.97,-,301032183.13,613907873.28,-,89413484.03,-,100592330.23,509964261.61,13478564983.74,2100000.0,-,-,-,81546451.42,21102122.0,1202122848.74,14680687832.48,1796862549.0,18234250451.72,-,2530458968.58,-,18238433275.22,-,40029274479.88,22834462.1,40052108941.98,54732796774.46,000538.SZ
20230331,20230422,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,99098932.0,-,0.0,0.0,-,-,-,-,0.0,-,0.0,0.0,-,7413681420.0,0.0,-,-,-,-,-,0.0,0.0,-,-,139238831.0,-,-,-,-,0.0,-,-,0.0,13385235860.0,0.0,0.0,0.0,3800000.0,9043659842.0,3541790845.0,-,609883960.0,0.0,-,2913280010.0,1051406838.0,30553661906.0,0.0,-,-,9461416826.0,363000163.0,-,61350326015.0,13606945274.0,-,9094654784.0,3231694997.0,128097553.0,99098932.0,1532437502.0,106900002840.0,137453664746.0,18928800655.0,0.0,0.0,0.0,0.0,1105094581.0,5863852611.0,7707767.0,0.0,513702303.0,284247373.0,-,9771322.0,7318395119.0,5127164163.0,2768410434.0,41927146328.0,47230668587.0,10292954292.0,-,-,514557861.0,51028167.0,66618277663.0,108545423991.0,5250283986.0,4253435373.0,41962231.0,8903515135.0,0.0,397519151.0,-,20270163855.0,8638076900.0,28908240755.0,137453664746.0,000539.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,169663023.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3906799.14,-,-,-,-,52651.42,-,-,-,821255693.36,-,-,-,-,27144131.64,3482900.68,-,-,-,-,1571941586.95,144829533.38,2616197447.94,-,-,-,-,359495422.86,-,186472159.73,-,-,74865225.57,167505347.46,-,169663023.29,3556213.02,959939368.01,3576136815.95,-,-,-,-,-,-,173558208.88,961535645.56,-,9277974.9,17525752.57,-,28723.83,-,6292392.31,86371823.36,1282209919.07,339015633.33,-,-,-,-,-,413880858.9,1696090777.97,499215811.0,478268073.88,-,144191683.08,-,758370470.02,-,1880046037.98,-,1880046037.98,3576136815.95,000548.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,-,-,14009926.0,27597401.0,-,-,-,-,-,-,-,525217836.0,-,-,-,-,-,-,-,-,-,-,-,-,60702859.0,-,-,-,-,245277876.0,-,-,-,8162667628.0,-,-,2471116.0,149903586.0,4792252291.0,314327137.0,-,-,-,-,1669690446.0,1316930312.0,17118694846.0,-,-,-,245428597.0,-,-,5265661469.0,812217437.0,-,628732445.0,1261977795.0,-,-,1243300086.0,9613554728.0,26732249574.0,1700000000.0,-,-,-,-,-,7741305216.0,213103827.0,-,893394711.0,149278553.0,-,-,-,77684530.0,389504202.0,16643382308.0,14649895.0,-,-,-,23131544.0,113431557.0,643382340.0,17286764648.0,863214000.0,839442490.0,-,431607000.0,-,7305785031.0,-,9426564271.0,18920655.0,9445484926.0,26732249574.0,000550.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,114157737.15,-,5000000.0,-,-,-,-,-,-,-,-,-,-,334829362.89,-,-,-,-,-,-,-,-,-,-,206878863.46,-,-,-,-,969261064.08,-,-,-,7114697707.32,-,1550000000.0,-,-,929497941.4,130193760.57,-,-,-,-,821230861.77,432763240.7,11429835913.51,-,-,-,-,-,-,7943082144.24,1905564896.67,-,2363294584.38,5201273237.36,-,114157737.15,281770127.91,15980681818.52,27410517732.03,2004518783.41,-,-,-,-,60864111.98,2669033407.56,473798213.45,-,961526854.1,422256988.58,-,-,-,185705966.52,96247609.1,7263128634.67,1563000000.0,1763166719.03,-,-,-,1108934.91,5689461303.41,12952589938.08,4611047544.0,2344246224.09,466055401.19,837308730.77,-,5447160205.76,-,14025257198.16,432670595.79,14457927793.95,27410517732.03,000552.SZ
20230331,20230425,-,-,-,-,-,-,-,-,-,-,-,3159799.94,-,-,-,-,-,-,-,20275769.25,-,-,-,-,2743092.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1961126279.89,-,-,-,122339109.99,169465731.57,12781288.56,-,-,-,-,51738767.83,8458271.83,2365865969.74,-,-,-,-,107490099.13,-,3084529161.31,25805824.07,-,40909967.91,407315474.53,-,3159799.94,11299763.29,3830097383.95,6195963353.69,-,-,-,-,-,88911865.28,129584705.65,41477961.19,-,29453891.55,83186260.38,-,5321311.32,-,-,4752858.32,470467153.18,-,-,-,-,39914142.09,-,40909967.91,511377121.09,1458374735.0,4321908252.77,5542193.18,135249454.68,-,-236512622.18,-,5684586232.6,-,5684586232.6,6195963353.69,000557.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,598057132.88,-,3367855807.7,203221892.42,-,-,-,-,-,-,-,95669060.2,-,-,-,-,-,-,-,-,-,-,-,-,16772901.75,-,-,-,-,-,-,-,-,4134260491.76,-,413910699.2,-,-,868789359.5,1541709781.38,-,-,-,-,509239455.46,297128356.08,12551347896.44,-,-,-,91295046.47,3084136037.98,-,280752334.18,1441128.4,-,4578595223.55,1107192544.3,4811545713.61,598057132.88,689649674.08,20273860059.71,32825207956.15,2155176685.62,-,-,-,-,71897400.0,342778474.57,730534516.9,-,405491097.31,1125898238.27,-,651574.07,-,10411483842.81,43718962.6,17277269469.08,522372310.69,-,-,-,698329355.39,-,5100967534.24,22378237003.32,2355500851.0,5442818873.49,-,131292712.3,-,2094554817.22,-,10354242613.75,92728339.08,10446970952.83,32825207956.15,000560.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1111515087.83,-,2727592273.03,-,-,-,-,-,-,173588381.77,-,-,-,-,10569226606.49,-,-,-,-,-,61617906.5,-,-,-,10815159.94,-,-,382490410.97,-,22507037928.45,-,-,-,-,-,-,-,-,-,410699732.48,112254830.38,-,-,-,-,-,-,-,-,-,-,7300588.52,-,-,5955245413.26,5113970358.0,6451671270.04,-,598943042.14,234317143.06,3903329461.46,-,16551792515.19,-,16551792515.19,22507037928.45,000563.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,99340629.49,-,-,-,-,-,-,-,-,-,-,-,-,7615538.41,-,-,-,-,-,-,-,-,-,-,103372118.03,-,-,-,-,2232422160.12,-,-,16839544250.62,169171465.33,-,1664747.04,-,122314.7,94875292.55,28363416.16,-,-,-,-,5275794240.31,152259132.88,6090709803.82,298386.0,-,-,7996642.66,10753028697.24,-,2791467775.95,13347051.05,-,5946945981.12,824404230.16,1072953194.34,99340629.49,51292889.65,21668246062.74,27758955866.56,8011977.78,-,-,-,-,-,622667820.78,665971905.14,-,179236233.89,1322592383.87,-,13648244.0,-,356373624.18,599937281.54,4884449850.06,5183812997.96,-,-,-,1889975643.47,606724327.71,11130758979.08,16015208829.14,19163777335.0,15756243102.56,-,168038335.63,-,-7440067171.04,-,11250509972.5,493237064.92,11743747037.42,27758955866.56,000564.SZ
20230331,20230427,-,-,-,-,-,-,-,1000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15000000.0,-,-,-,-,-,-,-,-,-,-,7987955.89,-,-,-,-,-,-,-,-,302104133.18,-,-,-,13917975.93,103561313.41,1183446.27,-,-,-,-,106855260.46,171092.29,545171143.31,-,-,-,575840452.32,-,-,274673218.74,3008921.25,-,19715633.32,30865809.15,-,-,7901762.22,1022450834.92,1567621978.23,0.0,-,-,-,-,9965705.96,61924324.5,653760.62,-,2392956.82,5296401.94,-,-,-,71083604.7,84988.88,163210853.61,102500000.0,-,-,-,-,-,122215633.32,285426486.93,433592220.0,61512563.6,-,153470766.32,-,620343881.9,-,1282195491.3,-,1282195491.3,1567621978.23,000565.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,491790.36,-,-,-,-,-,-,-,-,-,-,-,-,196593102.48,-,-,-,-,-,-,-,-,-,-,31771468.81,-,-,-,-,-,-,-,647312723.52,24904396779.21,-,994733129.68,-,-,9285469.39,149186102.82,-,-,-,-,10149595444.19,204560549.82,40733035418.33,-,-,-,2720053188.1,38808444.86,-,8717953946.28,1022552627.45,-,188299625.23,3076898287.68,-,491790.36,818059096.08,17608380985.21,58341416403.54,-,-,-,-,-,-,2260191342.13,1725765760.12,-,402461910.95,2154561840.04,-,16594850.58,-,56818118.11,224349548.8,8095480141.64,9015400000.0,2996500665.63,-,-,126751719.73,-,12200200290.86,20295680432.5,1471987769.0,4915414592.0,-,1471895100.0,-,30484815844.9,-,37914710048.73,131025922.31,38045735971.04,58341416403.54,000568.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,3269754.4,-,-,-,-,-,-,-,-,-,-,-,-,670735.93,-,-,-,-,-,-,-,-,-,-,36205625.94,-,-,-,-,-,-,-,-,790064666.23,-,397589178.85,-,301456950.15,743737858.47,10160415.59,-,-,-,-,515636086.8,45420566.34,2941235390.02,-,-,-,-,41551660.76,-,710868730.62,21187000.73,-,216765676.4,155904460.54,-,3269754.4,26220575.93,2419984746.92,5361220136.94,114942700.07,-,-,-,-,558774169.68,699135778.54,36378560.53,-,21728474.64,8066555.78,-,3891433.83,-,-,84601814.24,1683299959.63,-,-,-,-,180560050.46,-,216765676.4,1900065636.03,705692507.0,640133963.01,18848856.75,349197725.72,-,939430501.89,-,3386795958.44,74358542.47,3461154500.91,5361220136.94,000570.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,1290869.92,-,-,-,-,-,-,-,-,-,-,-,-,113288489.41,-,-,-,-,-,-,-,-,-,-,17735043.74,-,-,-,-,247407507.76,-,-,-,465024469.51,-,-,-,0.0,22459828.19,27483040.88,-,-,-,-,34622085.61,73894479.36,670194216.64,-,-,-,470421104.79,57627861.54,-,1340967544.58,26536990.61,-,400345350.54,347497095.53,-,1290869.92,19947995.76,2383156022.27,3053350238.91,85172438.74,-,-,-,-,9936731.15,169304050.93,218615639.48,-,108574270.71,98767505.75,-,5887112.01,-,329023259.89,75246974.83,1614469464.38,-,-,-,-,6698055.68,8653132.11,400345350.54,2014814814.92,814064000.0,665322967.3,41424039.5,72294639.73,-,-1242490466.03,-,363949187.43,674586236.56,1038535423.99,3053350238.91,000571.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,2374526.06,-,-,596450224.98,-,-,-,-,-,-,-,-,-,265733.31,-,-,-,-,-,-,-,-,-,-,2027639.4,-,-,-,-,65960418.64,-,-,-,131213788.6,-,-,-,-,31195122.1,10785814.78,-,-,-,-,782878192.53,9952310.79,1017688653.52,-,-,-,166309708.2,222985279.35,-,79331468.93,988719.47,-,137129490.1,214608697.59,12502050.93,2374526.06,122325602.79,1578125479.26,2595814132.78,235293750.0,-,-,-,-,-,34673057.19,16959229.41,-,2085994.06,193014288.04,-,17331.4,-,3015259.73,1820427.9,656865754.78,149000000.0,-,-,-,8278567.75,-,286129490.1,942995244.88,638280604.0,541157844.74,1232296.83,250422973.13,-,232344885.98,-,1663427384.68,-10608496.78,1652818887.9,2595814132.78,000573.SZ
20230331,20230422,-,-,-,-,-,-,-,-,-,-,-,21312711.52,-,555645.54,5260610.02,-,-,-,-,-,-,-,-,-,293400.0,-,-,-,-,-,-,-,-,-,-,4303874.41,-,-,-,-,-,-,-,65326541.77,205669729.66,-,117578695.52,-,177492095.94,191590233.6,17245885.13,-,-,-,-,163472130.59,4846215.85,883475327.47,-,-,-,180933063.76,22397670.61,-,59330851.22,293362.83,-,68670815.75,12380590.77,718624779.2,21312711.52,19990965.68,1119420966.47,2002896293.94,-,-,-,-,-,17083657.6,39627939.48,1435068.98,-,14113036.49,17571573.44,-,923915.18,-,2696996.66,187686.02,121899636.79,-,-,-,-,1535381.75,3322926.98,68670815.75,190570452.54,442861324.0,710120959.49,5832742.38,90928947.53,-,593729677.37,-,1778147109.0,34178732.4,1812325841.4,2002896293.94,000576.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,228131844.8,-,-,-,-,-,-,-,-,-,-,11705722.74,-,355192260.45,-,-,-,-,-,-,-,-,-,-,284173807.16,-,-,-,-,-,-,-,25873675.94,2264916026.94,-,287306.5,-,39441463.86,764540633.38,5903479.73,-,-,-,-,39769813.56,462163401.23,3662911204.62,-,-,-,89283303.81,-,-,16595854839.49,6566438611.63,-,1742645464.28,2426255183.36,-,228131844.8,57284323.03,26387638012.18,30050549216.8,1714551082.46,-,-,-,-,-,2033661051.74,229704767.04,-,207743397.96,90950686.47,-,1482817.12,-,1112726163.83,15653483.76,5956094818.76,5370983119.9,1685473667.96,-,-,-,-,8799102252.14,14755197070.9,1772002429.0,4508480417.16,23664558.32,474365378.75,-,6231698258.42,-,13142653006.87,2152699139.03,15295352145.9,30050549216.8,000582.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,95567758.71,-,-,-,-,-,-,-,-,-,-,-,-,770388323.23,-,-,-,-,-,-,-,-,-,-,101420465.1,-,-,-,-,26017084.52,-,-,82279758.04,3257507176.88,-,-,-,1075560701.69,1343283749.42,222985322.76,-,-,-,-,1206663444.53,200856406.19,7958284897.39,-,-,-,25500000.0,1101375.84,-,5268230756.47,705364072.14,-,177035012.4,425486315.39,-,95567758.71,157872828.49,8013170941.85,15971455839.24,1315174616.67,-,-,-,-,2185002334.7,1409183543.85,310664701.09,-,119663271.17,113262020.88,-,-,-,377289860.0,135015712.19,6080238215.17,1645798294.21,1624069478.99,-,-,49597462.78,-,3446902785.6,9527141000.77,1147213124.0,2479071207.86,-,391169748.9,-,2217860707.94,-,6401267659.83,43047178.64,6444314838.47,15971455839.24,000589.SZ
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,51844522.28,-,35115035.52,1951994152.76,-,-,-,-,-,-,-,-,-,1575103058.55,-,-,-,-,-,-,-,-,-,-,119320771.27,-,-,-,-,697552918.33,-,-,73522068.04,2948871363.67,-,-,-,1042988.86,2465532675.48,49127442.54,-,-,-,-,262844598.45,167613966.3,6656304568.45,-,-,-,-,-,-,10146467679.47,6524301789.12,-,4808736315.37,11730238678.39,1866108.25,51844522.28,224332881.67,32253357528.32,38909662096.77,-,-,-,-,-,101577632.52,5200469935.41,503470911.54,-,143230042.03,125239449.27,-,485675.06,-,607165572.81,141629398.28,7819581959.2,6166419044.77,3949653124.36,-,-,45704842.18,108000766.96,14924808484.5,22744390443.7,2985566321.0,1780807636.38,9996094.3,558084429.04,-,9900607482.07,-,15161539894.75,1003731758.32,16165271653.07,38909662096.77,000598.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,34744761.65,-,-,-,-,-,-,-,-,-,-,-,-,42478097.92,-,-,-,-,-,-,-,-,-,-,3004149.21,-,-,-,-,134789700.0,-,-,-,112507455.51,-,358466036.06,0.0,1010210.86,53005665.23,46129448.54,-,-,-,-,233200058.18,6657375.21,1433031434.39,-,-,-,693714815.63,-,-,1801189508.02,628199680.06,-,221684651.29,523044176.03,38489025.76,34744761.65,23897669.22,3825312412.66,5258343847.05,522194467.98,-,-,-,326980.0,35042273.96,152936533.29,83278096.31,-,16684537.52,21495644.37,-,8334000.0,-,421410417.18,10722295.7,1363213951.97,128303640.16,-,-,-,16185560.24,-,349988291.45,1713202243.42,128674022.0,452139815.51,2561064.64,-,-,2707980551.01,-,2993508878.32,551632725.31,3545141603.63,5258343847.05,000603.SZ
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,39606585.1,-,31402228.29,32269455.5,-,-,-,-,-,-,-,-,-,16410464.81,-,-,-,-,-,-,-,-,-,-,4511957.59,-,-,-,-,376522.34,-,-,-,622566862.74,-,120538999.08,-,-,369545437.05,24258470.2,-,-,-,-,26452787.23,133147730.57,1443119090.56,-,-,-,512799677.79,630837679.52,-,88603434.28,6981638.94,-,226620987.55,74208233.87,223845790.41,39606585.1,3534050.53,2362034309.53,3805153400.09,181290644.48,-,-,-,-,34370932.98,312983503.78,271594790.04,-,65338983.63,7422490.04,90817.21,2132269.51,258705334.8,195202407.63,276669301.51,1609196367.87,143374634.0,-,-,-,1171.23,-,369995621.55,1979191989.42,1017698410.0,-192096848.63,-,-,-,744969938.27,-,1568069856.92,257891553.75,1825961410.67,3805153400.09,000607.SZ
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,1271971.48,-,-,-,-,-,-,-,-,-,-,-,-,965180.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18759839.39,-,-,-,71375168.77,-,-,-,-,17887338.4,4026.78,-,-,-,-,5686819.94,465807.22,108668525.72,-,-,-,899233916.79,3727338600.0,-,42965298.0,-,-,487112799.47,1067994.72,-,1271971.48,10836461.78,4743063685.7,4851732211.42,9911797.5,-,-,-,-,-,58532249.05,21274891.43,-,3079305.9,125620424.5,-,20756165.85,-,88917830.02,1063744.57,770883828.97,420040000.0,-,-,-,377201796.9,-,907152799.47,1678036628.44,749913309.0,511280963.96,-,130374067.84,-,1101835706.49,-,2675344592.37,498350990.61,3173695582.98,4851732211.42,000608.SZ
