dm,mc,jys,code
603708,家家悦,sh,sw_smls
603682,锦和商管,sh,sw_smls
603613,国联股份,sh,sw_smls
603214,爱婴室,sh,sw_smls
603123,翠微股份,sh,sw_smls
603101,汇嘉时代,sh,sw_smls
601933,永辉超市,sh,sw_smls
601888,中国中免,sh,sw_smls
601828,美凯龙,sh,sw_smls
601366,利群股份,sh,sw_smls
601116,三江购物,sh,sw_smls
601113,华鼎股份,sh,sw_smls
601086,国芳集团,sh,sw_smls
601061,中信金属,sh,sw_smls
601010,文峰股份,sh,sw_smls
600981,汇鸿集团,sh,sw_smls
600865,百大集团,sh,sw_smls
600859,王府井,sh,sw_smls
600858,银座股份,sh,sw_smls
600857,宁波中百,sh,sw_smls
600838,上海九百,sh,sw_smls
600828,茂业商业,sh,sw_smls
600827,百联股份,sh,sw_smls
600824,益民集团,sh,sw_smls
600814,XD杭州解,sh,sw_smls
600790,轻纺城,sh,sw_smls
600785,新华百货,sh,sw_smls
600778,友好集团,sh,sw_smls
600738,丽尚国潮,sh,sw_smls
600729,重庆百货,sh,sw_smls
600712,南宁百货,sh,sw_smls
600710,苏美达,sh,sw_smls
600697,欧亚集团,sh,sw_smls
600694,大商股份,sh,sw_smls
600693,XD东百集,sh,sw_smls
600655,豫园股份,sh,sw_smls
600628,新世界,sh,sw_smls
600608,*ST沪科,sh,sw_smls
600605,汇通能源,sh,sw_smls
600539,狮头股份,sh,sw_smls
600415,小商品城,sh,sw_smls
600365,ST通葡,sh,sw_smls
600327,大东方,sh,sw_smls
600287,ST舜天,sh,sw_smls
600280,中央商场,sh,sw_smls
600278,东方创业,sh,sw_smls
600250,南京商旅,sh,sw_smls
600128,苏豪弘业,sh,sw_smls
600113,浙江东日,sh,sw_smls
600058,五矿发展,sh,sw_smls
301558,三态股份,sz,sw_smls
301381,赛维时代,sz,sw_smls
301110,青木科技,sz,sw_smls
301078,孩子王,sz,sw_smls
301001,凯淳股份,sz,sw_smls
300947,德必集团,sz,sw_smls
300792,壹网壹创,sz,sw_smls
300755,华致酒行,sz,sw_smls
300622,博士眼镜,sz,sw_smls
300592,华凯易佰,sz,sw_smls
300518,新迅达,sz,sw_smls
300464,星徽股份,sz,sw_smls
300022,吉峰科技,sz,sw_smls
003010,若羽臣,sz,sw_smls
002818,富森美,sz,sw_smls
002803,吉宏股份,sz,sw_smls
002697,红旗连锁,sz,sw_smls
002640,跨境通,sz,sw_smls
002561,徐家汇,sz,sw_smls
002419,天虹股份,sz,sw_smls
002416,爱施德,sz,sw_smls
002356,赫美集团,sz,sw_smls
002344,海宁皮城,sz,sw_smls
002315,焦点科技,sz,sw_smls
002277,友阿股份,sz,sw_smls
002251,步步高,sz,sw_smls
002187,广百股份,sz,sw_smls
002183,怡 亚 通,sz,sw_smls
002127,南极电商,sz,sw_smls
002091,江苏国泰,sz,sw_smls
002072,凯瑞德,sz,sw_smls
002024,ST易购,sz,sw_smls
000882,华联股份,sz,sw_smls
000829,天音控股,sz,sw_smls
000785,居然智家,sz,sw_smls
000759,中百集团,sz,sw_smls
000715,中兴商业,sz,sw_smls
000679,大连友谊,sz,sw_smls
000564,供销大集,sz,sw_smls
000501,武商集团,sz,sw_smls
000419,通程控股,sz,sw_smls
000417,合百集团,sz,sw_smls
000151,中成股份,sz,sw_smls
000061,农 产 品,sz,sw_smls
000058,深 赛 格,sz,sw_smls
000007,全新好,sz,sw_smls
873527,夜光明,bj,sw_fzfs
838262,太湖雪,bj,sw_fzfs
605599,菜百股份,sh,sw_fzfs
605189,富春染织,sh,sw_fzfs
605180,华生科技,sh,sw_fzfs
605138,盛泰集团,sh,sw_fzfs
605055,迎丰股份,sh,sw_fzfs
605003,众望布艺,sh,sw_fzfs
603958,哈森股份,sh,sw_fzfs
603908,牧高笛,sh,sw_fzfs
603900,莱绅通灵,sh,sw_fzfs
603889,新澳股份,sh,sw_fzfs
603877,太平鸟,sh,sw_fzfs
603839,安正时尚,sh,sw_fzfs
603808,歌力思,sh,sw_fzfs
603665,康隆达,sh,sw_fzfs
603608,天创时尚,sh,sw_fzfs
603587,地素时尚,sh,sw_fzfs
603558,健盛集团,sh,sw_fzfs
603557,ST起步,sh,sw_fzfs
603518,锦泓集团,sh,sw_fzfs
603511,爱慕股份,sh,sw_fzfs
603365,水星家纺,sh,sw_fzfs
603307,扬州金泉,sh,sw_fzfs
603196,日播时尚,sh,sw_fzfs
603130,云中马,sh,sw_fzfs
603116,红蜻蜓,sh,sw_fzfs
603055,台华新材,sh,sw_fzfs
603001,奥康国际,sh,sw_fzfs
601718,际华集团,sh,sw_fzfs
601599,浙文影业,sh,sw_fzfs
601566,九牧王,sh,sw_fzfs
601339,百隆东方,sh,sw_fzfs
600987,航民股份,sh,sw_fzfs
600916,中国黄金,sh,sw_fzfs
600735,新华锦,sh,sw_fzfs
600630,龙头股份,sh,sw_fzfs
600612,老凤祥,sh,sw_fzfs
600527,江南高纤,sh,sw_fzfs
600493,凤竹纺织,sh,sw_fzfs
600448,华纺股份,sh,sw_fzfs
600439,瑞贝卡,sh,sw_fzfs
600400,红豆股份,sh,sw_fzfs
600398,海澜之家,sh,sw_fzfs
600177,雅戈尔,sh,sw_fzfs
600156,华升股份,sh,sw_fzfs
600137,浪莎股份,sh,sw_fzfs
600107,ST尔雅,sh,sw_fzfs
301276,嘉曼服饰,sz,sw_fzfs
301177,迪阿股份,sz,sw_fzfs
301088,戎美股份,sz,sw_fzfs
301066,万事利,sz,sw_fzfs
300979,华利集团,sz,sw_fzfs
300952,恒辉安防,sz,sw_fzfs
300945,曼卡龙,sz,sw_fzfs
300918,南山智尚,sz,sw_fzfs
300901,中胤时尚,sz,sw_fzfs
300877,金春股份,sz,sw_fzfs
300840,酷特智能,sz,sw_fzfs
300819,聚杰微纤,sz,sw_fzfs
300591,万里马,sz,sw_fzfs
300577,开润股份,sz,sw_fzfs
300005,探路者,sz,sw_fzfs
003041,真爱美家,sz,sw_fzfs
003016,欣贺股份,sz,sw_fzfs
002875,安奈儿,sz,sw_fzfs
002867,周大生,sz,sw_fzfs
002832,比音勒芬,sz,sw_fzfs
002780,三夫户外,sz,sw_fzfs
002763,汇洁股份,sz,sw_fzfs
002762,*ST金比,sz,sw_fzfs
002731,萃华珠宝,sz,sw_fzfs
002721,金一文化,sz,sw_fzfs
002687,乔治白,sz,sw_fzfs
002674,兴业科技,sz,sw_fzfs
002656,*ST摩登,sz,sw_fzfs
002634,棒杰股份,sz,sw_fzfs
002612,朗姿股份,sz,sw_fzfs
002574,明牌珠宝,sz,sw_fzfs
002569,*ST步森,sz,sw_fzfs
002563,森马服饰,sz,sw_fzfs
002494,华斯股份,sz,sw_fzfs
002486,嘉麟杰,sz,sw_fzfs
002485,ST雪发,sz,sw_fzfs
002404,嘉欣丝绸,sz,sw_fzfs
002397,梦洁股份,sz,sw_fzfs
002394,联发股份,sz,sw_fzfs
002345,潮宏基,sz,sw_fzfs
002327,富安娜,sz,sw_fzfs
002293,罗莱生活,sz,sw_fzfs
002269,美邦服饰,sz,sw_fzfs
002193,如意集团,sz,sw_fzfs
002154,报 喜 鸟,sz,sw_fzfs
002144,宏达高科,sz,sw_fzfs
002098,浔兴股份,sz,sw_fzfs
002083,孚日股份,sz,sw_fzfs
002042,华孚时尚,sz,sw_fzfs
002029,七 匹 狼,sz,sw_fzfs
002003,伟星股份,sz,sw_fzfs
001390,古麒绒材,sz,sw_fzfs
001234,泰慕士,sz,sw_fzfs
001209,洪兴股份,sz,sw_fzfs
000955,欣龙控股,sz,sw_fzfs
000850,华茂股份,sz,sw_fzfs
000726,鲁 泰Ａ,sz,sw_fzfs
000026,飞亚达,sz,sw_fzfs
000017,深中华A,sz,sw_fzfs
920819,颖泰生物,bj,sw_jchg
920489,佳先股份,bj,sw_jchg
920099,瑞华技术,bj,sw_jchg
920098,科隆新材,bj,sw_jchg
920066,科拜尔,bj,sw_jchg
920016,中草香料,bj,sw_jchg
873665,科强股份,bj,sw_jchg
871694,中裕科技,bj,sw_jchg
870866,绿亨科技,bj,sw_jchg
839719,宁新新材,bj,sw_jchg
838971,天马新材,bj,sw_jchg
838402,硅烷科技,bj,sw_jchg
836957,汉维科技,bj,sw_jchg
836675,秉扬科技,bj,sw_jchg
836422,润普食品,bj,sw_jchg
836419,万德股份,bj,sw_jchg
836077,吉林碳谷,bj,sw_jchg
834261,一诺威,bj,sw_jchg
834033,康普化学,bj,sw_jchg
832471,美邦科技,bj,sw_jchg
832469,富恒新材,bj,sw_jchg
832225,利通科技,bj,sw_jchg
832175,东方碳素,bj,sw_jchg
832089,禾昌聚合,bj,sw_jchg
831834,三维股份,bj,sw_jchg
831304,迪尔化工,bj,sw_jchg
830974,凯大催化,bj,sw_jchg
830832,齐鲁华信,bj,sw_jchg
688722,同益中,sh,sw_jchg
688718,唯赛勃,sh,sw_jchg
688716,中研股份,sh,sw_jchg
688669,聚石化学,sh,sw_jchg
688659,元琛科技,sh,sw_jchg
688639,华恒生物,sh,sw_jchg
688625,呈和科技,sh,sw_jchg
688602,康鹏科技,sh,sw_jchg
688585,上纬新材,sh,sw_jchg
688571,杭华股份,sh,sw_jchg
688398,赛特新材,sh,sw_jchg
688386,泛亚微透,sh,sw_jchg
688357,建龙微纳,sh,sw_jchg
688350,富淼科技,sh,sw_jchg
688323,瑞华泰,sh,sw_jchg
688300,联瑞新材,sh,sw_jchg
688295,中复神鹰,sh,sw_jchg
688269,凯立新材,sh,sw_jchg
688267,中触媒,sh,sw_jchg
688219,会通股份,sh,sw_jchg
688203,海正生材,sh,sw_jchg
688199,久日新材,sh,sw_jchg
688196,卓越新能,sh,sw_jchg
688179,阿拉丁,sh,sw_jchg
688157,松井股份,sh,sw_jchg
688133,泰坦科技,sh,sw_jchg
688129,东来技术,sh,sw_jchg
688089,嘉必优,sh,sw_jchg
688087,英科再生,sh,sw_jchg
688065,凯赛生物,sh,sw_jchg
605589,圣泉集团,sh,sw_jchg
605566,福莱蒽特,sh,sw_jchg
605488,福莱新材,sh,sw_jchg
605399,晨光新材,sh,sw_jchg
605366,宏柏新材,sh,sw_jchg
605183,确成股份,sh,sw_jchg
605166,聚合顺,sh,sw_jchg
605086,龙高股份,sh,sw_jchg
605077,华康股份,sh,sw_jchg
605033,美邦股份,sh,sw_jchg
605020,永和股份,sh,sw_jchg
605016,百龙创园,sh,sw_jchg
605008,长鸿高科,sh,sw_jchg
603991,至正股份,sh,sw_jchg
603980,吉华集团,sh,sw_jchg
603977,国泰集团,sh,sw_jchg
603970,中农立华,sh,sw_jchg
603968,醋化股份,sh,sw_jchg
603948,建业股份,sh,sw_jchg
603938,三孚股份,sh,sw_jchg
603928,兴业股份,sh,sw_jchg
603916,苏博特,sh,sw_jchg
603879,永悦科技,sh,sw_jchg
603867,新化股份,sh,sw_jchg
603826,坤彩科技,sh,sw_jchg
603823,百合花,sh,sw_jchg
603822,嘉澳环保,sh,sw_jchg
603810,丰山集团,sh,sw_jchg
603790,雅运股份,sh,sw_jchg
603739,蔚蓝生物,sh,sw_jchg
603722,阿科力,sh,sw_jchg
603688,石英股份,sh,sw_jchg
603683,晶华新材,sh,sw_jchg
603681,永冠新材,sh,sw_jchg
603663,三祥新材,sh,sw_jchg
603650,彤程新材,sh,sw_jchg
603639,海利尔,sh,sw_jchg
603612,索通发展,sh,sw_jchg
603599,广信股份,sh,sw_jchg
603585,苏利股份,sh,sw_jchg
603580,*ST艾艾,sh,sw_jchg
603505,金石资源,sh,sw_jchg
603395,红四方,sh,sw_jchg
603382,海阳科技,sh,sw_jchg
603379,三美股份,sh,sw_jchg
603360,百傲化学,sh,sw_jchg
603332,苏州龙杰,sh,sw_jchg
603330,天洋新材,sh,sw_jchg
603310,巍华新材,sh,sw_jchg
603299,苏盐井神,sh,sw_jchg
603285,键邦股份,sh,sw_jchg
603281,江瀚新材,sh,sw_jchg
603276,恒兴新材,sh,sw_jchg
603260,合盛硅业,sh,sw_jchg
603255,鼎际得,sh,sw_jchg
603235,天新药业,sh,sw_jchg
603227,雪峰科技,sh,sw_jchg
603225,新凤鸣,sh,sw_jchg
603217,元利科技,sh,sw_jchg
603213,镇洋发展,sh,sw_jchg
603192,汇得科技,sh,sw_jchg
603188,亚邦股份,sh,sw_jchg
603181,皇马科技,sh,sw_jchg
603172,万丰股份,sh,sw_jchg
603155,新亚强,sh,sw_jchg
603150,XD万朗磁,sh,sw_jchg
603125,常青科技,sh,sw_jchg
603120,肯特催化,sh,sw_jchg
603113,金能科技,sh,sw_jchg
603110,东方材料,sh,sw_jchg
603086,先达股份,sh,sw_jchg
603079,圣达生物,sh,sw_jchg
603077,和邦生物,sh,sw_jchg
603073,彩蝶实业,sh,sw_jchg
603067,振华股份,sh,sw_jchg
603065,宿迁联盛,sh,sw_jchg
603062,麦加芯彩,sh,sw_jchg
603051,鹿山新材,sh,sw_jchg
603041,美思德,sh,sw_jchg
603033,三维股份,sh,sw_jchg
603020,爱普股份,sh,sw_jchg
603010,万盛股份,sh,sw_jchg
603004,鼎龙科技,sh,sw_jchg
601678,滨化股份,sh,sw_jchg
601568,北元集团,sh,sw_jchg
601216,君正集团,sh,sw_jchg
601208,东材科技,sh,sw_jchg
601065,江盐集团,sh,sw_jchg
600989,宝丰能源,sh,sw_jchg
600955,维远股份,sh,sw_jchg
600935,华塑股份,sh,sw_jchg
600929,雪天盐业,sh,sw_jchg
600889,南京化纤,sh,sw_jchg
600873,梅花生物,sh,sw_jchg
600866,星湖科技,sh,sw_jchg
600844,丹化科技,sh,sw_jchg
600810,神马股份,sh,sw_jchg
600746,江苏索普,sh,sw_jchg
600731,XD湖南海,sh,sw_jchg
600727,鲁北化工,sh,sw_jchg
600722,金牛化工,sh,sw_jchg
600714,XD金瑞矿,sh,sw_jchg
600691,阳煤化工,sh,sw_jchg
600623,华谊集团,sh,sw_jchg
600618,氯碱化工,sh,sw_jchg
600610,中毅达,sh,sw_jchg
600596,新安股份,sh,sw_jchg
600500,中化国际,sh,sw_jchg
600486,扬农化工,sh,sw_jchg
600470,六国化工,sh,sw_jchg
600426,华鲁恒升,sh,sw_jchg
600423,柳化股份,sh,sw_jchg
600409,三友化工,sh,sw_jchg
600389,江山股份,sh,sw_jchg
600378,昊华科技,sh,sw_jchg
600370,三房巷,sh,sw_jchg
600367,红星发展,sh,sw_jchg
600352,浙江龙盛,sh,sw_jchg
600331,宏达股份,sh,sw_jchg
600328,中盐化工,sh,sw_jchg
600319,亚星化学,sh,sw_jchg
600309,万华化学,sh,sw_jchg
600299,安迪苏,sh,sw_jchg
600273,嘉化能源,sh,sw_jchg
600230,沧州大化,sh,sw_jchg
600227,赤天化,sh,sw_jchg
600165,ST宁科,sh,sw_jchg
600160,巨化股份,sh,sw_jchg
600143,金发科技,sh,sw_jchg
600141,兴发集团,sh,sw_jchg
600135,乐凯胶片,sh,sw_jchg
600096,云天化,sh,sw_jchg
600078,澄星股份,sh,sw_jchg
600075,新疆天业,sh,sw_jchg
600063,皖维高新,sh,sw_jchg
301665,泰禾股份,sz,sw_jchg
301618,长联科技,sz,sw_jchg
301617,博苑股份,sz,sw_jchg
301591,肯特股份,sz,sw_jchg
301585,蓝宇股份,sz,sw_jchg
301565,中仑新材,sz,sw_jchg
301555,惠柏新材,sz,sw_jchg
301538,骏鼎达,sz,sw_jchg
301518,长华化学,sz,sw_jchg
301459,丰茂股份,sz,sw_jchg
301395,仁信新材,sz,sw_jchg
301373,凌玮科技,sz,sw_jchg
301300,远翔新材,sz,sw_jchg
301286,侨源股份,sz,sw_jchg
301283,聚胶股份,sz,sw_jchg
301256,华融化学,sz,sw_jchg
301237,和顺科技,sz,sw_jchg
301220,亚香股份,sz,sw_jchg
301216,万凯新材,sz,sw_jchg
301212,联盛化学,sz,sw_jchg
301209,联合化学,sz,sw_jchg
301206,三元生物,sz,sw_jchg
301196,唯科科技,sz,sw_jchg
301190,善水科技,sz,sw_jchg
301156,美农生物,sz,sw_jchg
301149,隆华新材,sz,sw_jchg
301131,聚赛龙,sz,sw_jchg
301118,恒光股份,sz,sw_jchg
301100,风光股份,sz,sw_jchg
301092,争光股份,sz,sw_jchg
301090,华润材料,sz,sw_jchg
301077,星华新材,sz,sw_jchg
301076,新瀚新材,sz,sw_jchg
301071,力量钻石,sz,sw_jchg
301069,凯盛新材,sz,sw_jchg
301059,金三江,sz,sw_jchg
301057,汇隆新材,sz,sw_jchg
301037,保立佳,sz,sw_jchg
301036,双乐股份,sz,sw_jchg
301035,润丰股份,sz,sw_jchg
301019,宁波色母,sz,sw_jchg
301003,江苏博云,sz,sw_jchg
300995,奇德新材,sz,sw_jchg
300980,祥源新材,sz,sw_jchg
300927,江天化学,sz,sw_jchg
300920,润阳科技,sz,sw_jchg
300910,瑞丰新材,sz,sw_jchg
300905,宝丽迪,sz,sw_jchg
300891,惠云钛业,sz,sw_jchg
300876,蒙泰高新,sz,sw_jchg
300858,科拓生物,sz,sw_jchg
300848,美瑞新材,sz,sw_jchg
300834,星辉环材,sz,sw_jchg
300829,金丹科技,sz,sw_jchg
300821,东岳硅材,sz,sw_jchg
300806,斯迪克,sz,sw_jchg
300804,广康生化,sz,sw_jchg
300801,泰和科技,sz,sw_jchg
300798,锦鸡股份,sz,sw_jchg
300796,贝斯美,sz,sw_jchg
300767,震安科技,sz,sw_jchg
300758,七彩化学,sz,sw_jchg
300741,华宝股份,sz,sw_jchg
300731,科创新源,sz,sw_jchg
300727,润禾材料,sz,sw_jchg
300721,怡达股份,sz,sw_jchg
300717,华信新材,sz,sw_jchg
300716,ST泉为,sz,sw_jchg
300665,飞鹿股份,sz,sw_jchg
300644,南京聚隆,sz,sw_jchg
300641,正丹股份,sz,sw_jchg
300637,扬帆新材,sz,sw_jchg
300610,晨化股份,sz,sw_jchg
300596,利安隆,sz,sw_jchg
300587,天铁科技,sz,sw_jchg
300586,美联新材,sz,sw_jchg
300575,中旗股份,sz,sw_jchg
300539,横河精密,sz,sw_jchg
300538,同益股份,sz,sw_jchg
300535,达威股份,sz,sw_jchg
300530,领湃科技,sz,sw_jchg
300522,世名科技,sz,sw_jchg
300505,川金诺,sz,sw_jchg
300487,蓝晓科技,sz,sw_jchg
300478,杭州高新,sz,sw_jchg
300405,科隆股份,sz,sw_jchg
300387,富邦科技,sz,sw_jchg
300343,ST联创,sz,sw_jchg
300321,同大股份,sz,sw_jchg
300320,海达股份,sz,sw_jchg
300305,裕兴股份,sz,sw_jchg
300261,雅本化学,sz,sw_jchg
300243,瑞丰高材,sz,sw_jchg
300230,永利股份,sz,sw_jchg
300225,*ST金泰,sz,sw_jchg
300221,银禧科技,sz,sw_jchg
300218,安利股份,sz,sw_jchg
300214,日科化学,sz,sw_jchg
300200,高盟新材,sz,sw_jchg
300180,华峰超纤,sz,sw_jchg
300174,元力股份,sz,sw_jchg
300169,天晟新材,sz,sw_jchg
300163,先锋新材,sz,sw_jchg
300121,阳谷华泰,sz,sw_jchg
300109,新开源,sz,sw_jchg
300107,建新股份,sz,sw_jchg
300082,奥克股份,sz,sw_jchg
300072,海新能科,sz,sw_jchg
300067,安诺其,sz,sw_jchg
300041,回天新材,sz,sw_jchg
300019,硅宝科技,sz,sw_jchg
003042,中农联合,sz,sw_jchg
003017,大洋生物,sz,sw_jchg
003002,壶化股份,sz,sw_jchg
002999,天禾股份,sz,sw_jchg
002998,优彩资源,sz,sw_jchg
002971,和远气体,sz,sw_jchg
002942,新农股份,sz,sw_jchg
002917,金奥博,sz,sw_jchg
002915,中欣氟材,sz,sw_jchg
002909,集泰股份,sz,sw_jchg
002895,川恒股份,sz,sw_jchg
002886,沃特股份,sz,sw_jchg
002838,道恩股份,sz,sw_jchg
002827,高争民爆,sz,sw_jchg
002825,纳尔股份,sz,sw_jchg
002810,山东赫达,sz,sw_jchg
002809,红墙股份,sz,sw_jchg
002802,洪汇新材,sz,sw_jchg
002783,凯龙股份,sz,sw_jchg
002768,国恩股份,sz,sw_jchg
002753,永东股份,sz,sw_jchg
002749,国光股份,sz,sw_jchg
002748,世龙实业,sz,sw_jchg
002734,利民股份,sz,sw_jchg
002683,广东宏大,sz,sw_jchg
002669,康达新材,sz,sw_jchg
002666,德联集团,sz,sw_jchg
002648,卫星化学,sz,sw_jchg
002637,赞宇科技,sz,sw_jchg
002632,道明光学,sz,sw_jchg
002601,龙佰集团,sz,sw_jchg
002597,金禾实业,sz,sw_jchg
002591,恒大高新,sz,sw_jchg
002588,史丹利,sz,sw_jchg
002585,双星新材,sz,sw_jchg
002562,兄弟科技,sz,sw_jchg
002549,凯美特气,sz,sw_jchg
002545,东方铁塔,sz,sw_jchg
002539,云图控股,sz,sw_jchg
002538,司尔特,sz,sw_jchg
002522,浙江众成,sz,sw_jchg
002513,蓝丰生化,sz,sw_jchg
002497,雅化集团,sz,sw_jchg
002496,*ST辉丰,sz,sw_jchg
002470,金正大,sz,sw_jchg
002455,百川股份,sz,sw_jchg
002453,华软科技,sz,sw_jchg
002442,龙星科技,sz,sw_jchg
002440,闰土股份,sz,sw_jchg
002430,杭氧股份,sz,sw_jchg
002427,尤夫股份,sz,sw_jchg
002407,多氟多,sz,sw_jchg
002395,双象股份,sz,sw_jchg
002391,长青股份,sz,sw_jchg
002386,天原股份,sz,sw_jchg
002381,双箭股份,sz,sw_jchg
002361,神剑股份,sz,sw_jchg
002360,同德化工,sz,sw_jchg
002326,永太科技,sz,sw_jchg
002324,普利特,sz,sw_jchg
002319,乐通股份,sz,sw_jchg
002312,川发龙蟒,sz,sw_jchg
002274,华昌化工,sz,sw_jchg
002263,大东南,sz,sw_jchg
002258,利尔化学,sz,sw_jchg
002254,泰和新材,sz,sw_jchg
002250,联化科技,sz,sw_jchg
002246,北化股份,sz,sw_jchg
002226,江南化工,sz,sw_jchg
002224,三 力 士,sz,sw_jchg
002211,ST宏达,sz,sw_jchg
002206,海 利 得,sz,sw_jchg
002170,芭田股份,sz,sw_jchg
002166,莱茵生物,sz,sw_jchg
002165,红 宝 丽,sz,sw_jchg
002145,中核钛白,sz,sw_jchg
002136,安 纳 达,sz,sw_jchg
002109,兴化股份,sz,sw_jchg
002108,沧州明珠,sz,sw_jchg
002096,易普力,sz,sw_jchg
002092,中泰化学,sz,sw_jchg
002068,黑猫股份,sz,sw_jchg
002064,华峰化学,sz,sw_jchg
002054,德美化工,sz,sw_jchg
002037,保利联合,sz,sw_jchg
002001,新 和 成,sz,sw_jchg
001378,德冠新材,sz,sw_jchg
001359,平安电工,sz,sw_jchg
001358,兴欣新材,sz,sw_jchg
001335,信凯科技,sz,sw_jchg
001333,光华股份,sz,sw_jchg
001296,长江材料,sz,sw_jchg
001255,博菲电气,sz,sw_jchg
001231,农心科技,sz,sw_jchg
001218,丽臣实业,sz,sw_jchg
001217,华尔泰,sz,sw_jchg
001207,联科科技,sz,sw_jchg
000990,诚志股份,sz,sw_jchg
000973,佛塑科技,sz,sw_jchg
000949,新乡化纤,sz,sw_jchg
000936,华西股份,sz,sw_jchg
000920,沃顿科技,sz,sw_jchg
000912,泸天化,sz,sw_jchg
000902,新洋丰,sz,sw_jchg
000893,亚钾国际,sz,sw_jchg
000881,中广核技,sz,sw_jchg
000859,国风新材,sz,sw_jchg
000830,鲁西化工,sz,sw_jchg
000822,山东海化,sz,sw_jchg
000818,航锦科技,sz,sw_jchg
000792,盐湖股份,sz,sw_jchg
000782,恒申新材,sz,sw_jchg
000731,四川美丰,sz,sw_jchg
000707,双环科技,sz,sw_jchg
000691,*ST亚太,sz,sw_jchg
000683,博源化工,sz,sw_jchg
000677,恒天海龙,sz,sw_jchg
000635,英 力 特,sz,sw_jchg
000565,渝三峡Ａ,sz,sw_jchg
000553,安道麦A,sz,sw_jchg
000545,金浦钛业,sz,sw_jchg
000525,红太阳,sz,sw_jchg
000510,新金路,sz,sw_jchg
000422,湖北宜化,sz,sw_jchg
000420,吉林化纤,sz,sw_jchg
872374,云里物里,bj,sw_tx
838924,广脉科技,bj,sw_tx
835640,富士达,bj,sw_tx
832149,利尔达,bj,sw_tx
688668,鼎通科技,sh,sw_tx
688618,三旺通信,sh,sw_tx
688592,司南导航,sh,sw_tx
688418,震有科技,sh,sw_tx
688387,信科移动,sh,sw_tx
688313,仕佳光子,sh,sw_tx
688283,坤恒顺维,sh,sw_tx
688205,德科立,sh,sw_tx
688182,灿勤科技,sh,sw_tx
688159,有方科技,sh,sw_tx
688143,长盈通,sh,sw_tx
688100,威胜信息,sh,sw_tx
688080,映翰通,sh,sw_tx
688027,国盾量子,sh,sw_tx
603881,数据港,sh,sw_tx
603803,瑞斯康达,sh,sw_tx
603602,纵横通信,sh,sw_tx
603559,ST通脉,sh,sw_tx
603421,鼎信通讯,sh,sw_tx
603322,超讯通信,sh,sw_tx
603236,移远通信,sh,sw_tx
603220,中贝通信,sh,sw_tx
603206,嘉环科技,sh,sw_tx
603118,共进股份,sh,sw_tx
603083,剑桥科技,sh,sw_tx
603042,华脉科技,sh,sw_tx
601869,长飞光纤,sh,sw_tx
601728,中国电信,sh,sw_tx
600941,中国移动,sh,sw_tx
600776,东方通信,sh,sw_tx
600775,南京熊猫,sh,sw_tx
600734,实达集团,sh,sw_tx
600522,中天科技,sh,sw_tx
600498,烽火通信,sh,sw_tx
600487,亨通光电,sh,sw_tx
600462,退市九有,sh,sw_tx
600355,*ST精伦,sh,sw_tx
600345,长江通信,sh,sw_tx
600289,*ST信通,sh,sw_tx
600198,大唐电信,sh,sw_tx
600105,永鼎股份,sh,sw_tx
600050,中国联通,sh,sw_tx
301577,美信科技,sz,sw_tx
301428,世纪恒通,sz,sw_tx
301419,阿莱德,sz,sw_tx
301382,蜂助手,sz,sw_tx
301380,挖金客,sz,sw_tx
301314,科瑞思,sz,sw_tx
301307,美利信,sz,sw_tx
301205,联特科技,sz,sw_tx
301202,朗威股份,sz,sw_tx
301191,菲菱科思,sz,sw_tx
301165,锐捷网络,sz,sw_tx
301139,元道通信,sz,sw_tx
300959,线上线下,sz,sw_tx
300921,南凌科技,sz,sw_tx
300913,兆龙互连,sz,sw_tx
300738,奥飞数据,sz,sw_tx
300711,广哈通信,sz,sw_tx
300710,万隆光电,sz,sw_tx
300698,万马科技,sz,sw_tx
300689,澄天伟业,sz,sw_tx
300638,广和通,sz,sw_tx
300628,亿联网络,sz,sw_tx
300627,华测导航,sz,sw_tx
300620,光库科技,sz,sw_tx
300615,欣天科技,sz,sw_tx
300603,立昂技术,sz,sw_tx
300597,吉大通信,sz,sw_tx
300590,移为通信,sz,sw_tx
300578,会畅通讯,sz,sw_tx
300571,平治信息,sz,sw_tx
300570,太辰光,sz,sw_tx
300565,科信技术,sz,sw_tx
300563,神宇股份,sz,sw_tx
300560,中富通,sz,sw_tx
300555,ST路通,sz,sw_tx
300548,长芯博创,sz,sw_tx
300513,恒实科技,sz,sw_tx
300504,天邑股份,sz,sw_tx
300502,新易盛,sz,sw_tx
300442,润泽科技,sz,sw_tx
300414,中光防雷,sz,sw_tx
300394,天孚通信,sz,sw_tx
300383,光环新网,sz,sw_tx
300353,东土科技,sz,sw_tx
300310,宜通世纪,sz,sw_tx
300308,中际旭创,sz,sw_tx
300292,吴通控股,sz,sw_tx
300213,佳讯飞鸿,sz,sw_tx
300211,*ST亿通,sz,sw_tx
300205,*ST天喻,sz,sw_tx
300183,东软载波,sz,sw_tx
300134,大富科技,sz,sw_tx
300098,高新兴,sz,sw_tx
300081,恒信东方,sz,sw_tx
300050,世纪鼎利,sz,sw_tx
300025,华星创业,sz,sw_tx
003040,楚天龙,sz,sw_tx
003031,中瓷电子,sz,sw_tx
002929,润建股份,sz,sw_tx
002902,铭普光磁,sz,sw_tx
002897,意华股份,sz,sw_tx
002881,美格智能,sz,sw_tx
002796,世嘉科技,sz,sw_tx
002792,通宇通讯,sz,sw_tx
